,User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
586,16392133,female,36,169,65,14,92,39.7,66
587,19531492,male,26,201,104,10,88,39.7,36
588,14513854,male,59,167,72,4,89,38.7,19
589,14212755,female,22,152,50,10,94,39.5,49
590,15572882,female,50,170,70,26,100,40.6,149
591,12989515,male,22,171,77,2,81,38.6,4
592,16566986,female,52,171,70,28,115,40.6,206
593,17475896,female,31,169,66,23,94,40.9,111
594,14839482,male,68,186,98,28,105,41.1,226
595,11732358,female,48,169,65,11,94,39.3,56
596,11729396,male,31,186,94,7,92,39.7,30
597,12059109,female,23,159,60,15,91,40.2,67
598,11127484,male,24,178,78,22,102,40.7,111
599,16208945,male,58,172,75,27,107,40.7,199
600,16089746,female,32,176,69,15,102,40.3,85
601,11949730,female,21,144,47,2,77,38.1,6
602,12945677,male,63,200,98,28,105,40.9,219
603,14739798,male,77,176,82,21,102,39.9,162
604,14908200,male,49,188,85,25,110,40.5,190
605,13628657,male,26,189,91,30,108,40.7,190
606,11282751,female,53,166,64,9,87,39.5,40
607,16380066,female,31,179,77,9,92,40.1,40
608,15480584,female,32,165,66,3,75,38.5,8
609,17131884,female,35,178,71,8,85,39.8,31
610,11282393,female,66,151,57,21,100,40.7,130
611,11400717,female,40,157,60,7,89,39.9,32
612,14759700,male,62,181,87,22,97,40.6,139
613,10742434,female,24,159,58,3,88,38.5,12
614,13889235,male,37,185,87,11,96,39.5,55
615,11210225,male,49,186,86,9,95,39.4,48
616,15183212,male,32,198,99,24,107,40.4,160
617,15089940,female,46,164,62,13,94,39.9,67
618,19007638,male,59,178,75,25,105,41.2,178
619,16665718,female,42,168,68,17,91,40.4,79
620,18904172,male,44,184,85,9,85,39.6,32
621,12895547,female,74,175,77,22,103,40.4,140
622,14727757,male,68,190,99,14,92,40.3,86
623,15688519,male,58,184,84,16,97,40.3,97
624,14525296,male,32,184,80,28,117,40.7,217
625,13531444,male,34,192,93,21,91,40.6,88
626,15851748,female,23,160,58,21,106,40.3,127
627,17757572,female,52,174,69,7,88,39.2,32
628,19102149,female,28,160,63,5,85,39.1,19
629,15160402,female,47,172,66,20,103,40.7,121
630,11505365,male,24,168,68,12,92,39.8,40
631,15488420,female,73,162,60,9,91,39.8,48
632,13804351,male,76,192,103,25,100,40.4,195
633,17178684,male,65,163,69,10,91,39.9,52
634,17169981,male,29,173,71,4,81,39.1,8
635,13293552,male,20,178,81,26,104,40.8,136
636,12004059,male,33,187,90,6,86,39.1,20
637,16515805,female,33,170,61,3,83,38.7,11
638,14743686,male,34,174,72,26,103,40.7,144
639,19241040,female,43,160,60,13,89,40.1,59
640,10111843,female,47,173,74,10,97,39.8,53
641,16422754,female,65,187,82,8,90,39.2,38
642,10894310,female,22,161,62,29,99,40.8,152
643,13602949,male,28,184,85,8,94,39.4,34
644,10382399,female,30,157,60,3,87,38.7,12
645,18594088,male,20,184,84,1,76,37.8,1
646,17461948,male,32,196,96,28,110,40.9,197
647,10837809,female,56,171,66,20,103,40,124
648,14604646,male,67,188,90,15,106,40.3,120
649,17332364,male,62,207,105,9,88,39.7,48
650,14091044,female,33,182,73,17,97,40.4,86
651,14589218,male,46,201,96,25,108,40.3,185
652,16684195,male,79,191,91,8,90,39.6,49
653,13041261,female,57,152,57,11,85,40,49
654,13903450,female,49,167,66,11,87,39.9,48
655,15254554,male,41,186,87,14,100,40.3,81
656,16463021,male,38,170,77,19,112,40.3,137
657,13101491,male,28,189,84,24,98,40.6,115
658,17390229,male,31,189,84,19,98,40.6,93
659,17252426,male,48,193,93,8,87,39.5,34
660,18795135,male,41,179,80,26,106,40.6,170
661,14978264,male,71,201,103,6,92,39.1,38
662,16716392,female,30,161,64,26,99,40.7,139
663,11847392,female,30,167,67,18,94,40.5,86
664,16402578,female,29,163,59,26,111,40.9,174
665,18747756,male,34,184,88,5,82,39.1,14
666,15592605,male,42,167,76,29,108,40.6,197
667,14298031,female,51,169,68,17,105,40.4,107
668,19230637,male,35,187,92,19,100,40.5,106
669,12748523,female,28,172,68,3,85,38.6,11
670,15091309,female,33,187,80,6,90,39,25
671,13676898,female,22,160,56,23,98,40.5,120
672,14175143,male,64,172,73,22,102,40.5,151
673,19959990,female,57,157,57,18,91,40.1,91
674,18764725,female,42,157,56,18,95,40.5,95
675,18190914,male,24,188,91,23,101,40.8,119
676,16994274,male,49,169,80,3,82,38.4,10
677,19017641,male,32,184,81,19,99,40.2,96
678,13269063,male,78,176,80,13,98,40.1,92
679,12825803,female,53,166,63,24,107,40.7,159
680,12404748,male,68,195,98,21,105,40.4,169
681,19889686,male,47,200,108,15,98,40.2,93
682,17373549,female,51,154,56,15,96,40.6,83
683,12652678,female,64,158,59,22,92,40.6,116
684,15607712,male,51,198,94,17,87,40.1,75
685,16652585,female,23,153,55,26,98,40.8,137
686,17475382,female,42,148,48,15,94,40.5,79
687,14469039,male,23,180,75,8,88,39.4,23
688,17475598,male,70,191,98,4,83,39.1,19
689,19044146,male,53,189,94,11,88,40,52
690,15464679,male,28,184,84,16,98,40.1,76
691,17550893,female,48,182,80,10,92,40,47
692,13148729,female,43,158,61,22,99,40.6,124
693,15057307,female,21,178,71,7,89,39.8,28
694,10491902,male,26,194,92,22,104,40.6,127
695,11291448,female,53,170,67,19,95,40,101
696,13714424,female,32,171,68,26,103,40.9,150
697,16058577,male,24,212,105,9,90,39.8,34
698,11194446,male,30,194,94,13,93,40.2,56
699,11292568,female,31,174,69,27,104,41.1,158
700,14980446,male,21,182,87,22,107,40.6,129
701,13124043,male,35,186,86,10,93,39.8,44
702,12030616,male,56,201,105,11,94,39.7,66
703,18456986,female,34,153,51,28,107,40.8,181
704,16000348,female,29,153,58,14,101,40.1,79
705,17448700,female,23,147,51,21,113,40.5,145
706,14976657,female,22,158,62,28,110,40.7,180
707,15048165,male,42,183,82,15,98,40.4,81
708,16518456,female,40,178,73,15,95,40.5,75
709,17388343,male,28,179,83,2,79,38.1,4
710,14503274,male,49,198,102,17,100,40.5,110
711,17077938,male,28,180,79,9,93,39.6,35
712,17280595,male,56,196,94,5,86,39,23
713,15310841,female,41,167,61,29,103,41.2,175
714,16091848,male,38,198,96,27,95,40.6,137
715,19241743,female,21,140,48,27,106,40.6,166
716,19330010,male,73,183,90,21,94,40.5,136
717,16312785,male,48,183,91,24,102,40.4,156
718,11939048,female,53,172,71,8,89,39.7,37
719,13645476,male,43,178,82,16,102,40,97
720,12302947,male,20,172,71,18,99,40.3,77
721,12935967,male,22,184,85,28,105,40.6,156
722,17021929,male,50,191,95,11,93,40.1,58
723,12072919,male,46,184,89,10,95,39.9,53
724,19682415,female,40,165,62,19,100,40.5,108
725,17719877,female,71,163,65,11,90,40,56
726,12000110,male,20,172,76,19,106,40.3,103
727,17014420,male,68,196,98,22,101,40.1,164
728,10654238,male,50,172,73,13,98,40.1,73
729,11341181,male,24,166,71,2,78,38.2,3
730,13263201,female,25,159,57,15,99,40.2,80
731,10753894,male,34,196,103,17,96,40.4,88
732,18676028,female,42,170,75,14,98,40.3,74
733,17220443,female,29,140,40,16,101,40,94
734,10097220,male,40,167,66,6,87,39.1,20
735,10311591,female,77,176,76,9,85,39.3,41
736,16913565,male,46,177,83,20,98,41,112
737,12065881,female,78,168,71,12,96,39.7,69
738,14978910,male,35,186,92,24,99,40.9,130
739,15182279,male,21,199,100,21,98,40.6,100
740,16256574,female,45,156,57,27,104,40.6,169
741,13763873,female,56,172,65,27,108,41,183
742,18600096,female,74,160,66,29,110,40.8,211
743,16468967,male,46,180,83,6,86,39.6,23
744,12659452,male,21,196,92,14,95,40,58
745,12868053,male,26,180,75,4,77,39.2,5
746,16252432,male,63,176,79,12,90,39.8,62
747,13467771,female,34,156,51,3,90,38.7,14
748,15039984,male,68,205,106,23,107,40.5,196
749,14178497,male,56,182,87,16,91,39.9,82
750,16270792,male,21,173,78,28,108,40.7,163
751,15708155,male,20,173,73,25,99,40.7,108
752,12660693,female,35,161,62,15,102,40.3,87
753,13681001,male,25,194,97,18,99,40.4,91
754,19876880,female,62,148,44,26,108,40.8,186
755,16865355,female,63,173,66,8,83,39.4,34
756,11272113,female,46,154,57,11,97,40.2,61
757,13228655,male,46,175,80,21,97,40.5,113
758,17863685,male,24,187,87,5,82,39.2,11
759,14272817,male,43,178,83,13,83,40.3,42
760,18676471,female,27,157,59,2,81,38.3,7
761,10500591,male,65,172,80,14,96,39.9,86
762,14519582,female,63,150,50,7,88,39.4,35
763,15927085,male,59,199,104,20,102,40.5,146
764,19674610,female,34,151,51,7,97,39.2,38
765,19382612,female,57,172,70,28,105,41.2,179
766,11858495,male,28,192,94,10,85,39.7,30
767,14525242,male,31,202,98,14,97,40.3,71
768,11948938,female,30,166,66,16,87,40.2,65
769,15046022,male,38,176,77,2,80,38.6,5
770,11846177,female,54,169,71,29,107,40.5,190
771,10910225,male,54,195,100,9,82,39.6,36
772,12720868,male,31,193,97,15,92,40.5,64
773,16969672,male,73,167,69,29,109,40.8,240
774,13686861,female,75,156,57,27,114,41,212
775,15028308,male,39,164,73,22,97,40.5,108
776,17100459,male,26,193,87,5,87,39.2,15
777,15794029,female,28,157,59,23,111,41,153
778,18903525,male,58,191,91,10,91,39.6,53
779,18088844,male,79,202,108,18,99,41,142
780,16375565,female,26,167,58,15,95,40.2,74
781,14451187,female,53,159,57,23,105,40.7,150
782,19252517,female,33,159,53,17,94,40,85
783,19954897,male,60,181,92,3,88,38.8,15
784,14386991,male,53,182,81,5,84,39.3,19
785,14863545,male,26,185,85,3,86,39.1,9
786,15511586,male,23,179,83,3,91,38.6,10
787,15022966,female,31,170,64,2,77,38.1,6
788,12871421,male,20,175,78,24,107,40.5,135
789,18057181,male,32,168,73,30,111,40.7,201
790,10058690,male,61,197,104,28,108,41.1,232
791,18871900,male,27,187,92,13,92,40,52
792,11027975,female,42,182,84,6,86,39.3,23
793,19085313,female,22,158,56,18,97,40.4,92
794,17143275,female,71,165,67,19,91,40.3,99
795,18864632,female,28,168,62,10,87,39.4,41
796,12769000,male,38,177,77,26,113,41.1,192
797,16156697,female,43,173,69,2,79,38.2,7
798,10131926,male,21,187,84,27,97,40.8,116
799,17046316,male,38,182,77,21,102,40.5,120
800,11896131,male,46,180,83,2,90,38,9
801,19460187,male,49,193,97,3,84,38.5,12
802,19354925,male,33,181,82,4,89,38.6,14
803,12870156,female,61,171,66,8,85,39.5,35
804,11443833,male,35,191,90,24,108,40.3,162
805,18272188,male,32,202,99,27,115,40.5,212
806,12778129,female,38,156,56,20,94,40.8,101
807,11345999,male,58,190,87,23,98,40.9,145
808,16908484,female,46,168,64,2,85,37.7,8
809,13582524,female,25,171,70,11,92,40,49
810,17331963,female,23,158,54,9,92,39.4,42
811,18986390,female,24,167,68,18,93,40.6,82
812,17452289,female,38,170,65,3,85,39.1,12
813,10426349,female,29,147,48,17,98,40.6,93
814,14384732,female,79,163,63,8,86,39.9,39
815,15998213,female,37,171,66,25,106,40.7,155
816,15533272,female,22,156,58,16,102,40.4,90
817,17072398,male,20,182,82,20,92,40.2,69
818,17211149,female,57,167,68,18,114,40.4,133
819,19713210,male,58,198,96,12,92,39.7,67
820,13815395,female,32,144,49,5,90,39,23
821,18267525,female,32,174,69,2,77,38.2,6
822,16508917,female,42,157,55,27,113,40.9,194
823,10445424,female,50,151,51,2,79,38.4,8
824,11570934,female,44,172,75,12,93,40,58
825,14160023,male,27,174,75,21,106,40.6,120
826,12574867,female,38,178,70,13,89,40.2,57
827,16646989,female,23,173,68,18,97,40.1,89
828,15292175,female,31,156,58,16,101,40.1,91
829,10324121,female,52,148,55,22,105,40.5,143
830,10341991,male,46,181,82,24,104,41,156
831,15072374,female,56,160,60,5,89,39,24
832,14854168,female,39,177,74,6,78,39.1,19
833,10363700,male,66,188,98,26,114,40.7,242
834,16488458,female,62,171,78,22,103,40.5,135
835,10613350,female,63,158,61,3,87,38.5,14
836,18890018,female,77,151,52,28,103,40.6,190
837,16378171,female,54,184,79,23,92,40.9,111
838,11333721,female,43,146,51,9,94,39.2,47
839,14838024,male,30,177,82,28,107,40.7,173
840,13719219,male,74,184,87,20,101,40.5,150
841,16160546,female,25,164,62,8,85,39.5,30
842,13806865,male,43,190,98,17,107,40.2,122
843,14611370,male,40,181,91,29,111,41,216
844,19468881,female,61,166,69,28,114,40.9,208
845,17145803,female,56,168,66,3,85,38.7,13
846,10404148,female,67,172,72,8,89,39.3,39
847,14110534,female,72,151,60,11,92,40.1,59
848,10361640,male,32,193,96,21,111,40.8,151
849,12017526,male,51,177,76,1,76,37.8,2
850,18011722,female,67,166,64,17,90,40.3,86
851,14106041,male,65,158,63,19,97,40.3,113
852,18893096,male,35,194,91,23,112,41,170
853,16929000,male,32,187,90,7,90,39.4,27
854,16539107,male,57,184,78,3,71,39,6
855,11690321,female,50,158,59,24,101,40.7,144
856,12149605,female,24,174,72,8,91,39.8,34
857,18950001,female,55,167,66,14,87,40,63
858,10463486,male,23,194,97,15,101,40,79
859,10034058,male,79,172,75,11,89,40.1,62
860,12133833,male,35,174,76,12,97,40.2,57
861,11698813,female,31,171,71,3,83,38.4,11
862,18175714,male,35,182,89,24,108,40.8,161
863,15376428,female,70,156,62,8,87,39.4,38
864,17923841,male,65,198,96,5,85,39.1,24
865,13894704,female,58,160,56,22,99,40.6,131
866,10502259,male,22,173,79,29,115,40.7,201
867,19545737,female,24,173,68,20,99,40.2,104
868,14522123,female,49,158,61,27,106,41,175
869,11352174,female,26,171,65,11,101,40,60
870,11598389,male,21,187,92,4,81,38.5,8
871,16405106,male,23,191,86,29,115,40.9,207
872,19928569,female,39,159,62,15,93,40,74
873,16724437,male,33,170,76,20,100,40.4,103
874,11648375,female,28,160,57,3,81,38.8,10
875,10283089,female,70,164,63,12,94,40.4,67
876,13230524,male,38,182,85,8,84,39.8,25
877,13440939,male,27,192,90,16,88,39.8,54
878,19906933,male,53,179,84,14,93,40,73
879,12429563,female,38,174,73,17,100,40.3,93
880,13387471,female,54,169,66,6,85,39.4,26
881,10196677,male,32,173,77,16,97,40,75
882,13848583,male,28,182,76,21,107,40.6,125
883,12388580,female,27,175,69,25,105,40.8,147
884,19737155,female,54,185,82,4,86,39.1,17
885,10096522,female,56,165,70,18,98,40.4,101
886,12690065,male,26,187,91,15,95,40.1,66
887,15764363,male,25,198,97,11,92,39.9,44
888,19509994,male,45,177,81,19,102,40.4,116
889,12106575,female,21,166,63,5,81,39.3,16
890,12578905,female,21,176,64,4,75,38.9,11
891,15253251,female,36,158,58,11,89,39.8,49
892,17312164,male,78,193,96,15,83,40.5,78
893,17930508,male,49,176,76,5,84,39.2,18
894,17385529,male,60,207,114,1,87,37.7,5
895,16333757,male,32,170,73,19,99,40.5,93
896,17619111,male,73,187,96,2,91,38,12
897,11462734,female,22,167,61,3,88,38.3,12
898,16428584,male,76,177,84,7,84,39.1,35
899,11676381,female,50,165,66,7,98,39.6,39
900,15905404,female,20,148,52,9,93,39.7,42
901,16077406,female,43,169,66,4,76,39.1,12
902,15603034,female,45,158,60,15,93,40.1,76
903,17301298,male,23,180,73,26,105,41.1,139
904,10921184,female,23,148,52,25,108,41.1,159
905,17253275,female,25,162,62,19,99,40.6,101
906,16154164,male,22,198,97,1,79,37.5,2
907,15710102,female,58,175,71,26,105,40.8,166
908,15768703,male,27,189,87,3,79,38.7,6
909,16031078,male,60,187,87,13,82,40.2,52
910,10583671,female,37,170,71,26,105,40.9,157
911,19226537,female,24,175,67,24,105,40.6,140
912,16991735,female,75,171,68,16,102,40.3,103
913,18566703,male,52,183,84,30,112,41,241
914,12079828,female,49,166,66,10,80,40,36
915,16254780,female,31,157,56,3,84,39.1,12
916,11678057,male,23,196,88,16,105,40.2,91
917,18447804,male,27,179,84,15,96,40.2,66
918,16954889,female,42,164,61,14,88,40.2,62
919,13964681,male,36,174,75,23,98,40.5,114
920,10562379,male,29,188,86,4,85,39.1,12
921,19653903,female,57,167,65,27,107,41.1,180
922,16897876,male,64,175,83,4,83,38.9,17
923,12808543,male,63,179,82,16,86,40.2,74
924,19941820,female,57,161,61,27,108,40.8,185
925,11769784,male,70,190,99,18,97,40.5,125
926,11583997,female,53,155,53,2,85,38,9
927,16271091,female,50,158,58,17,95,40.1,91
928,12523601,female,68,147,48,8,86,39.5,39
929,18481194,male,64,169,79,27,96,40.5,165
930,18165149,male,31,182,87,22,94,40.5,96
931,16100787,female,33,171,74,7,95,39.4,34
932,12924695,female,76,154,56,22,98,40.6,136
933,17557307,female,25,183,77,7,100,39.3,36
934,14526211,female,55,155,55,9,88,40,43
935,10530197,male,27,189,93,16,95,40.3,71
936,18293094,female,42,165,63,8,94,39.5,40
937,10687000,female,54,159,54,24,107,40.6,163
938,17887624,female,68,164,63,26,110,41.3,188
939,13510620,female,33,155,55,4,80,38.7,14
940,16994106,male,27,197,92,3,85,38.6,9
941,18591421,male,20,184,78,18,87,40.1,47
942,16583091,female,28,163,58,27,99,41.1,146
943,15814407,male,54,195,100,25,106,40.7,189
944,14353562,male,42,196,93,14,93,40,68
945,13396008,male,43,174,78,11,94,39.8,52
946,17761956,female,48,165,65,14,85,40,58
947,13685979,male,52,171,78,5,86,39.2,20
948,12562714,female,65,165,61,12,98,40,71
949,16106250,female,31,160,60,12,95,40.2,60
950,14912530,male,40,177,81,8,83,39.6,24
951,12790385,male,62,178,85,16,99,40.6,105
952,17483493,male,29,186,91,8,84,39.6,23
953,12412298,female,50,159,59,30,106,41.1,196
954,14806334,male,73,190,95,10,97,39.4,70
955,16636721,male,37,195,99,6,82,39.1,19
956,12295344,female,60,162,63,12,100,39.9,72
957,10413805,male,25,184,82,10,88,39.9,31
958,18284780,female,34,135,41,14,92,40.2,70
959,13481966,male,29,190,84,21,102,40.4,114
960,16130359,female,20,166,64,2,74,38.2,5
961,18648123,male,35,175,80,26,106,40.7,162
962,12006675,male,35,186,83,19,100,40.6,102
963,10260043,male,45,166,74,7,91,39.4,30
964,13646159,female,46,168,65,26,106,41,166
965,18331223,male,50,187,81,5,83,39.2,18
966,18050793,female,78,150,54,8,87,39.6,40
967,19851050,female,40,174,75,3,92,38.7,14
968,12411828,female,66,174,74,23,99,40.8,135
969,17590100,female,61,158,60,23,102,40.5,144
970,14923338,female,48,159,63,17,87,40,75
971,19385382,female,20,176,69,10,84,40.2,35
972,16178848,female,50,170,68,3,84,38.4,12
973,17768835,female,64,154,61,20,94,41,109
974,11874293,male,48,199,110,6,81,39.4,22
975,14267850,male,29,187,91,24,103,40.6,137
976,11685376,female,47,162,58,17,95,40.4,90
977,11544557,female,20,166,60,15,98,40.3,77
978,11483730,male,32,180,86,23,106,40.6,143
979,18728608,female,59,182,84,17,92,40.3,82
980,15309902,female,20,172,60,20,102,40.7,111
981,19069422,male,64,209,112,18,100,40.4,133
982,10699781,male,31,191,98,4,85,38.7,13
983,12346765,female,30,171,68,7,91,39.6,31
984,13460239,female,72,166,66,19,102,40.2,121
985,19127767,female,45,159,62,8,94,39.6,41
986,19623536,male,29,169,72,20,101,40,100
987,13724595,female,37,170,64,20,105,40.3,122
988,14724770,female,24,167,66,12,89,40,50
989,19058297,female,38,169,64,9,99,39.5,49
990,10530300,male,57,175,76,28,109,40.6,214
991,17120461,female,50,153,56,26,108,40.7,176
992,17188766,female,40,177,74,29,97,41,150
993,17918574,female,24,171,72,27,101,41,145
994,13251809,male,47,192,93,13,95,40.3,71
995,18278454,male,50,185,83,13,97,40.3,74
996,11963638,female,46,151,52,25,113,40.5,183
997,17277065,male,38,185,91,5,82,39.2,15
998,15906490,male,30,189,95,21,103,40.8,123
999,16325355,female,42,162,66,21,96,40.4,110
1000,11519009,female,56,167,70,19,103,40.7,117
1001,11721128,female,39,155,54,26,105,41.1,164
1002,10554747,male,64,195,99,13,87,40.3,67
1003,12530660,male,35,178,79,3,82,38.7,8
1004,12263999,male,73,200,106,12,89,40,73
1005,16435736,male,26,180,88,4,91,38.8,15
1006,15813794,female,40,154,59,14,90,40.3,65
1007,15715378,female,63,171,73,8,88,40.2,37
1008,18476144,male,40,169,70,22,101,40.5,121
1009,19085705,female,33,151,51,16,88,40.3,71
1010,19890878,female,64,175,67,19,101,40.6,117
1011,10241519,female,21,179,72,7,82,39.4,23
1012,12793069,male,41,183,85,29,100,41,166
1013,15330323,male,58,191,99,16,94,40.2,95
1014,15647467,female,21,171,62,1,76,37.7,3
1015,19743732,male,28,187,88,22,109,40.4,143
1016,18618078,female,28,173,71,1,83,37.7,4
1017,17503482,male,44,177,83,28,110,41.2,205
1018,10028780,female,20,170,67,17,93,40.3,76
1019,17164452,male,59,177,81,9,87,39.6,41
1020,17551114,male,22,189,86,14,105,40,78
1021,15987630,male,35,194,95,2,79,38.6,5
1022,16509162,male,24,177,81,9,85,39.8,23
